"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x971480399347159042",2018-03-07 20:19:11,"x205576004","DrJoeHaraszti","Should you still get flu shot?
https://t.co/jPIsVzjJOc
#flushot #health #news #pasadena #joejaraszti https://t.co/JFQ4IHo4xI","Sprout Social",100,,,,FALSE,FALSE,0,0,"flushot health news pasadena joejaraszti",,"goo.gl/g3QGxv","https://t.co/jPIsVzjJOc","https://goo.gl/g3QGxv","http://pbs.twimg.com/ext_tw_video_thumb/971480371375280129/pu/img/CKuzuFU6K-1K_ANP.jpg","https://t.co/JFQ4IHo4xI","https://twitter.com/DrJoeHaraszti/status/971480399347159042/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971480371375280129/pu/img/CKuzuFU6K-1K_ANP.jpg","https://t.co/JFQ4IHo4xI","https://twitter.com/DrJoeHaraszti/status/971480399347159042/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971480398772494341",2018-03-07 20:19:10,"x44375201","martavision","Should you still get flu shot?
https://t.co/G59JLjzMUi
#flushot #health #news #pasadena #joejaraszti https://t.co/A6KoTygiSB","Sprout Social",100,,,,FALSE,FALSE,0,0,"flushot health news pasadena joejaraszti",,"goo.gl/g3QGxv","https://t.co/G59JLjzMUi","https://goo.gl/g3QGxv","http://pbs.twimg.com/ext_tw_video_thumb/971480371152990208/pu/img/SqtrbeHXPNDO9KUj.jpg","https://t.co/A6KoTygiSB","https://twitter.com/martavision/status/971480398772494341/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971480371152990208/pu/img/SqtrbeHXPNDO9KUj.jpg","https://t.co/A6KoTygiSB","https://twitter.com/martavision/status/971480398772494341/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971480390019026944",2018-03-07 20:19:08,"x16735168","rogerscott","Should you still get flu shot?
https://t.co/ot4ZK4RGOG
#flushot #health #news #pasadena #joejaraszti https://t.co/okGZlVIbLv","Sprout Social",100,,,,FALSE,FALSE,0,0,"flushot health news pasadena joejaraszti",,"goo.gl/g3QGxv","https://t.co/ot4ZK4RGOG","https://goo.gl/g3QGxv","http://pbs.twimg.com/ext_tw_video_thumb/971480360910508033/pu/img/eh3LIOB743OtRZTI.jpg","https://t.co/okGZlVIbLv","https://twitter.com/rogerscott/status/971480390019026944/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971480360910508033/pu/img/eh3LIOB743OtRZTI.jpg","https://t.co/okGZlVIbLv","https://twitter.com/rogerscott/status/971480390019026944/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971480389054234624",2018-03-07 20:19:08,"x325770200","KISSMediaCo","Should you still get flu shot?
https://t.co/wEhcvtV1He
#flushot #health #news #pasadena #joejaraszti https://t.co/nkjgHMGre1","Sprout Social",100,,,,FALSE,FALSE,0,0,"flushot health news pasadena joejaraszti",,"goo.gl/g3QGxv","https://t.co/wEhcvtV1He","https://goo.gl/g3QGxv","http://pbs.twimg.com/ext_tw_video_thumb/971480360713408512/pu/img/S21sGgmQhSEoBkcy.jpg","https://t.co/nkjgHMGre1","https://twitter.com/KISSMediaCo/status/971480389054234624/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971480360713408512/pu/img/S21sGgmQhSEoBkcy.jpg","https://t.co/nkjgHMGre1","https://twitter.com/KISSMediaCo/status/971480389054234624/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971480388207071233",2018-03-07 20:19:08,"x41674924","ColinBBaker","Should you still get flu shot?
https://t.co/6unRzuuLXf
#flushot #health #news #pasadena #joejaraszti https://t.co/GykN4SdEQK","Sprout Social",100,,,,FALSE,FALSE,0,0,"flushot health news pasadena joejaraszti",,"goo.gl/g3QGxv","https://t.co/6unRzuuLXf","https://goo.gl/g3QGxv","http://pbs.twimg.com/ext_tw_video_thumb/971480360520437761/pu/img/UjZAl9aRPEs8-ofs.jpg","https://t.co/GykN4SdEQK","https://twitter.com/ColinBBaker/status/971480388207071233/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/971480360520437761/pu/img/UjZAl9aRPEs8-ofs.jpg","https://t.co/GykN4SdEQK","https://twitter.com/ColinBBaker/status/971480388207071233/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971479417800273920",2018-03-07 20:15:17,"x19324624","CarolinaFan1982","The truth about the #flushot: It may not always prevent #illness, but it will reduce risk of #death https://t.co/frH6h9mF7W #vaccines #flu #health","Hootsuite",146,,,,FALSE,FALSE,0,1,"flushot illness death vaccines flu health",,"ow.ly/1Qjl30iOkDE","https://t.co/frH6h9mF7W","http://ow.ly/1Qjl30iOkDE",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971473105473466368",2018-03-07 19:50:12,"x518617954","VCUNursingLib","The truth about the #flushot: It may not always prevent #illness, but it will reduce risk of #death https://t.co/iPQOENjOpY #vaccines #flu #health","Hootsuite",146,,,,FALSE,FALSE,1,0,"flushot illness death vaccines flu health",,"ow.ly/1Qjl30iOkDE","https://t.co/iPQOENjOpY","http://ow.ly/1Qjl30iOkDE",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971465880524632064",2018-03-07 19:21:29,"x415773785","SassaPea","RT @IndyK46220: @AlwaysIntegrity Very disturbing!  Hopefully this doctor/whistleblower is safe somewhere in protective custody!
@HealthRang…","Twitter Lite",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x791243833854070785 2175926977","IndyK46220 AlwaysIntegrity","en",,,,,,,,,,,,,,,,"x969485036025270273","@AlwaysIntegrity Very disturbing!  Hopefully this doctor/whistleblower is safe somewhere in protective custody!
@HealthRanger

#CDC #FluShot #MissingPersons #BigPharm #Pharmaceutical #DeepState #DrainTheSwamp #MAGA",2018-03-02 08:10:19,,2,"x791243833854070785","IndyK46220","كافرة ♠ K♠ ༒",2495,2010,45772,"United States of America","Content & RT's may or may not indicate
agreement, support, or validity of info. No guarantees. It's an ever changing world.......

* Truth, God, Light *

MAGA",FALSE,,,,,,,,,
"x971463536286355456",2018-03-07 19:12:10,"x34014284","jMESSpalmer","RT @emilyzmedia: .@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to…","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x808424449552896000 221135570","emilyzmedia CivilRights","en",,,,,,,,,,,,,,,,"x971452849463980033",".@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to undergo a flu shot to keep her job in violation of her religious beliefs. https://t.co/gxd1QN6mEH

My latest via @CourthouseNews 
#religious #flushot #law",2018-03-07 18:29:42,,1,"x808424449552896000","emilyzmedia","Emily Z. Media",138,933,1710,"Wisconsin, USA","Periodista/Journalist @CourthouseNews 📰#EmilyZMedia  TIPS•Milwaukee@CourthouseNews.com",FALSE,,,,,,,,,
"x971460516555104256",2018-03-07 19:00:10,"x34740650","CourthouseNews","RT @emilyzmedia: .@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to…","TweetDeck",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x808424449552896000 221135570","emilyzmedia CivilRights","en",,,,,,,,,,,,,,,,"x971452849463980033",".@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to undergo a flu shot to keep her job in violation of her religious beliefs. https://t.co/gxd1QN6mEH

My latest via @CourthouseNews 
#religious #flushot #law",2018-03-07 18:29:42,,1,"x808424449552896000","emilyzmedia","Emily Z. Media",138,933,1710,"Wisconsin, USA","Periodista/Journalist @CourthouseNews 📰#EmilyZMedia  TIPS•Milwaukee@CourthouseNews.com",FALSE,,,,,,,,,
"x971455290607456258",2018-03-07 18:39:24,"x3886191014","copper19781","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter Web Client",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971452849463980033",2018-03-07 18:29:42,"x808424449552896000","emilyzmedia",".@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to undergo a flu shot to keep her job in violation of her religious beliefs. https://t.co/gxd1QN6mEH

My latest via @CourthouseNews 
#religious #flushot #law","Twitter Web Client",277,,,,FALSE,FALSE,1,2,"religious flushot law",,"bit.ly/2IbjKw6","https://t.co/gxd1QN6mEH","http://bit.ly/2IbjKw6",,,,,,,,,"x221135570 34740650","CivilRights CourthouseNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971449492602957824",2018-03-07 18:16:22,"x17045445","elle_dee_see","RT @monarchcentre: With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If…","TweetDeck",140,,,,FALSE,TRUE,0,7,"influenza Ottawa FluShot VACCINES",,,,,,,,,,,,,"x2893024692","monarchcentre","en",,,,,,,,,,,,,,,,"x971110445791682560","With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If you are #pregnant, please walk in Mon to Sat: West Cleopatra anytime fr 830am to 330pm and Mon to Fri at our South East Bank location from 830am to 330pm. https://t.co/SE8tIzErcQ",2018-03-06 19:49:07,,6,"x2893024692","monarchcentre","Monarch Centre",105,240,298,"Ottawa, Ontario","We've created a New Centre for the New Centre of the Universe for the Best Start Possible.",FALSE,,,,,,,,,
"x971449368413917185",2018-03-07 18:15:52,"x2870874383","cc_trombley","RT @monarchcentre: With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If…","Twitter for Android",140,,,,FALSE,TRUE,0,7,"influenza Ottawa FluShot VACCINES",,,,,,,,,,,,,"x2893024692","monarchcentre","en",,,,,,,,,,,,,,,,"x971110445791682560","With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If you are #pregnant, please walk in Mon to Sat: West Cleopatra anytime fr 830am to 330pm and Mon to Fri at our South East Bank location from 830am to 330pm. https://t.co/SE8tIzErcQ",2018-03-06 19:49:07,,6,"x2893024692","monarchcentre","Monarch Centre",105,240,298,"Ottawa, Ontario","We've created a New Centre for the New Centre of the Universe for the Best Start Possible.",FALSE,,,,,,,,,
"x971446391640911884",2018-03-07 18:04:03,"x724336285343690752","newdwned","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for Android",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971445874583773184",2018-03-07 18:01:59,"x64932923","Erikajakins","RT @IndyK46220: @AlwaysIntegrity Very disturbing!  Hopefully this doctor/whistleblower is safe somewhere in protective custody!
@HealthRang…","Twitter for iPad",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,"x791243833854070785 2175926977","IndyK46220 AlwaysIntegrity","en",,,,,,,,,,,,,,,,"x969485036025270273","@AlwaysIntegrity Very disturbing!  Hopefully this doctor/whistleblower is safe somewhere in protective custody!
@HealthRanger

#CDC #FluShot #MissingPersons #BigPharm #Pharmaceutical #DeepState #DrainTheSwamp #MAGA",2018-03-02 08:10:19,,2,"x791243833854070785","IndyK46220","كافرة ♠ K♠ ༒",2495,2010,45772,"United States of America","Content & RT's may or may not indicate
agreement, support, or validity of info. No guarantees. It's an ever changing world.......

* Truth, God, Light *

MAGA",FALSE,,,,,,,,,
"x971427761393979394",2018-03-07 16:50:01,"x808424449552896000","emilyzmedia",".@CivilRights is suing Ozaukee County, WI over a state-owned healthcare facility policy that allegedly required a woman to undergo a flu shot to keep her job in violation of her religious beliefs. 

My latest soon via @CourthouseNews 
#Religious #CivilRights #flushot #law","Twitter for iPhone",272,,,,FALSE,FALSE,0,0,"Religious CivilRights flushot law",,,,,,,,,,,,,"x221135570 34740650","CivilRights CourthouseNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971426963859673088",2018-03-07 16:46:51,"x797456892452859904","compandalt","RT @CaulfieldTim: Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https:/…","Twitter for Android",140,,,,FALSE,TRUE,0,18,"TheVaccinationPicture vaccineswork flushot",,,,,,,,,,,,,"x407395156","CaulfieldTim","en",,,,,,,,,,,,,,,,"x923870753887608834","Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https://t.co/2JVpCuWWf8 https://t.co/pnePBZunSc",2017-10-27 11:15:27,,31,"x407395156","CaulfieldTim","Timothy Caulfield",29645,1482,45995,"Edmonton Canada","Professor of health law & science policy, speaker, TV host & author of Is Gwyneth Paltrow Wrong About Everything?  Instagram: @CaulfieldTim",TRUE,,,,,,,,,
"x971423626170806273",2018-03-07 16:33:35,"x954466996568997889","Trumpst09099220","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for Android",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971423128516743168",2018-03-07 16:31:36,"x2758648869","rachel_dumais","RT @CaulfieldTim: Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https:/…","Twitterrific",140,,,,FALSE,TRUE,0,18,"TheVaccinationPicture vaccineswork flushot",,,,,,,,,,,,,"x407395156","CaulfieldTim","en",,,,,,,,,,,,,,,,"x923870753887608834","Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https://t.co/2JVpCuWWf8 https://t.co/pnePBZunSc",2017-10-27 11:15:27,,31,"x407395156","CaulfieldTim","Timothy Caulfield",29645,1482,45995,"Edmonton Canada","Professor of health law & science policy, speaker, TV host & author of Is Gwyneth Paltrow Wrong About Everything?  Instagram: @CaulfieldTim",TRUE,,,,,,,,,
"x971422942008524801",2018-03-07 16:30:52,"x407395156","CaulfieldTim","RT @CaulfieldTim: Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https:/…","Twitter Web Client",140,,,,FALSE,TRUE,0,18,"TheVaccinationPicture vaccineswork flushot",,,,,,,,,,,,,"x407395156","CaulfieldTim","en",,,,,,,,,,,,,,,,"x923870753887608834","Thanks to all for the support for our new art + science #TheVaccinationPicture book! Yes, #vaccineswork! #flushot https://t.co/2JVpCuWWf8 https://t.co/pnePBZunSc",2017-10-27 11:15:27,,31,"x407395156","CaulfieldTim","Timothy Caulfield",29645,1482,45995,"Edmonton Canada","Professor of health law & science policy, speaker, TV host & author of Is Gwyneth Paltrow Wrong About Everything?  Instagram: @CaulfieldTim",TRUE,,,,,,,,,
"x971404849647706114",2018-03-07 15:18:58,"x380480085","BestYetHealthRx","In addition to Flu Shots, we administer a wide range of vaccinations for both adults and children! Call us if you have any questions, or to schedule an appointment!
#vaccinations #flushot #pharmacy https://t.co/Anlmy9svkH","Hootsuite",197,,,,FALSE,FALSE,0,0,"vaccinations flushot pharmacy",,,,,"http://pbs.twimg.com/media/DXsfj8IVMAE_chp.png","https://t.co/Anlmy9svkH","https://twitter.com/BestYetHealthRx/status/971404849647706114/photo/1","photo","http://pbs.twimg.com/media/DXsfj8IVMAE_chp.png","https://t.co/Anlmy9svkH","https://twitter.com/BestYetHealthRx/status/971404849647706114/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971392015291375617",2018-03-07 14:27:58,"x22282015","darlashine","I notice no one is pushing the #flu agenda #flushot guess it all died down, what a joke, oh, I still don't have the flu, neither do my kids, neither does my husband, mother, sister, nephew, etc.... #Mediawhores","Twitter Web Client",210,,,,FALSE,FALSE,1,0,"flu flushot Mediawhores",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x971386303014227969",2018-03-07 14:05:16,"x436818786","thats_tat","tell me WHY i got sick @flushot","Twitter for iPhone",31,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,"x17531213","flushot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/6a0a3474d8c5113c.json","El Paso","El Paso, TX","city","United States","US",,,"-106.634874 -106.199987 -106.199987 -106.634874 31.6206683 31.6206683 31.966068 31.966068"
"x971364137728081920",2018-03-07 12:37:12,"x815604836414722048","CuisineCandy","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for Android",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971351469264965632",2018-03-07 11:46:51,"x315938105","Ihave937flaws","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for iPhone",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971344501104144385",2018-03-07 11:19:10,"x801806997884702721","Jeh57John","RT @joegooding: If you are considering the #flu shot, please read this first. You won't regret it... #Vaccines #FluShot #PARaven https://t.…","Twitter for iPad",140,,,,FALSE,TRUE,0,240,"flu Vaccines FluShot PARaven",,,,,,,,,,,,,"x63996778","joegooding","en",,,,,,,,,,,,,,,,"x810696483112624128","If you are considering the #flu shot, please read this first. You won't regret it... #Vaccines #FluShot #PARaven https://t.co/vYg1peCkuE",2016-12-19 04:01:18,,166,"x63996778","joegooding","Joe Gooding 💯🇺🇸",13235,11234,71905,"Bethlehem, Pennsylvania","#PARaven Medical Blog #1A #2A #CCOT RT'd by @realdonaldtrump Conservatarian, https://t.co/Mi66Qnkb9g F/B: Hannity, Cupp, Posobiec, Duff, Starnes, General Flynn",FALSE,,,,,,,,,
"x971341532300304384",2018-03-07 11:07:22,"x16623449","eve007","RT @monarchcentre: With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If…","Twitter for iPad",140,,,,FALSE,TRUE,0,7,"influenza Ottawa FluShot VACCINES",,,,,,,,,,,,,"x2893024692","monarchcentre","en",,,,,,,,,,,,,,,,"x971110445791682560","With the increase in #influenza cases in #Ottawa comes the need for the #FluShot!  WE STILL HAVE #VACCINES AVAILABLE!
If you are #pregnant, please walk in Mon to Sat: West Cleopatra anytime fr 830am to 330pm and Mon to Fri at our South East Bank location from 830am to 330pm. https://t.co/SE8tIzErcQ",2018-03-06 19:49:07,,6,"x2893024692","monarchcentre","Monarch Centre",105,240,298,"Ottawa, Ontario","We've created a New Centre for the New Centre of the Universe for the Best Start Possible.",FALSE,,,,,,,,,
"x971341043928006658",2018-03-07 11:05:26,"x836922662","Myhopeissure","RT @TheNYevening: #CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR","Twitter for iPhone",140,,,,FALSE,TRUE,0,71,"CDC FluShot",,"nyeveningnews.com/2018/03/05/cdc…","https://t.co/215cVdJcvT","http://nyeveningnews.com/2018/03/05/cdc-doctor-said-flu-shot-caused-deadly-outbreak-missing-feared-dead/","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1","photo","http://pbs.twimg.com/media/DXin6TDXcAA3TOH.jpg","https://t.co/fUT5ramcZR","https://twitter.com/TheNYevening/status/970710401087307777/photo/1",,"x800501342653399040","TheNYevening","en",,,,,,,,,,,,,,,,"x970710401087307777","#CDC Doctor, Who Said #FluShot Caused Deadly Outbreak, Missing Feared Dead https://t.co/215cVdJcvT https://t.co/fUT5ramcZR",2018-03-05 17:19:29,,33,"x800501342653399040","TheNYevening","The NY Evening",9821,10572,8315,"New York, NY","Truth, Justice and Wisdom!
We discuss Conspiracies, Alternative and Breaking News, Aliens, UFOs, Unexplained Phenomena.",FALSE,,,,,,,,,
"x971252302903472128",2018-03-07 05:12:48,"x24243617","aviles1980","RT @CitizenNewsfeed: #PSA: This doctor is still missing after he said the @CDCgov #FluShot from this #FlueSeason is causing a #BioHazard [#…","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,"PSA FluShot FlueSeason BioHazard",,,,,,,,,,,,,"x913560208718258178 146569971","CitizenNewsfeed CDCgov","en",,,,,,,,,,,,,,,,"x971249157137666049","#PSA: This doctor is still missing after he said the @CDCgov #FluShot from this #FlueSeason is causing a #BioHazard [#Flu #Outbreak].  Please #ReTweet and contact authorities if you have ANY information, he needs your help. https://t.co/fLMAlnxgWW",2018-03-07 05:00:18,,0,"x913560208718258178","CitizenNewsfeed","CitizenObservers",6530,447,4559,"Seattle, WA","Promoting fair, equitable, and constitutional outcomes for US Citizens by relying on facts. #OrbOfWonder #MAGA #TrumpTrain #GunRights #2A #1A",FALSE,,,,,,,,,
